,smiles,string,deltaGmin,A2_normalized,deltaGmin_cat,A2_normalized_cat,num_[W],max_[W],num_[Tr],max_[Tr],num_[Ta],max_[Ta],num_[R],max_[R],[W],[W],[Tr],[Tr],[Ta],[Ta],[R],[R],rel_shannon,length
482,[R][W][Ta][Ta][Tr][Tr][Tr][Ta][Ta][Ta][Tr][Tr][Ta][W][Ta][Ta][W][Ta][W][Tr][W][W][R][Tr][R][Ta][R][Ta][Tr][Tr][Tr][Ta],R-W-A-A-B-B-B-A-A-A-B-B-A-W-A-A-W-A-W-B-W-W-R-B-R-A-R-A-B-B-B-A,-11.447499466666672,-0.0160046190588487,medium,small,0.1428571428571428,2,0.4285714285714285,3,0.4285714285714285,3,0.0,0,6.0,0.1875,10.0,0.3125,12.0,0.375,4.0,0.125,0.3765712127384098,32
483,[Ta][Tr][Ta][Ta][R][W][Tr][Tr][W][Ta][Ta][Tr][Tr][W][W][Tr][W][Tr][Ta][Ta][Tr][Tr][Ta][R][Tr][R][Ta][R][W][Ta][Ta][Ta],A-B-A-A-R-W-B-B-W-A-A-B-B-W-W-B-W-B-A-A-B-B-A-R-B-R-A-R-W-A-A-A,-11.387217044444432,0.2919131837836102,medium,very large,0.125,2,0.375,2,0.5,3,0.0,0,6.0,0.1875,10.0,0.3125,12.0,0.375,4.0,0.125,0.3765712127384098,32
484,[Tr][Ta][W][Ta][Ta][Ta][R][Ta][W][Ta][Ta][Tr][Tr][Ta][Tr][Ta][Ta][Tr][R][W][R][Tr][R][Tr][Tr][W][Ta][Tr][Tr][W][W][Ta],B-A-W-A-A-A-R-A-W-A-A-B-B-A-B-A-A-B-R-W-R-B-R-B-B-W-A-B-B-W-W-A,-10.193440711111112,0.0091732816225133,large,small,0.1428571428571428,2,0.4285714285714285,2,0.4285714285714285,3,0.0,0,6.0,0.1875,10.0,0.3125,12.0,0.375,4.0,0.125,0.3765712127384098,32
485,[W][Tr][W][Ta][W][Ta][W][Ta][Tr][Ta][Ta][Tr][Tr][Tr][Tr][Ta][R][Ta][R][Tr][Ta][Ta][R][Ta][W][W][Ta][R][Tr][Tr][Ta][Tr][W][W],W-B-W-A-W-A-W-A-B-A-A-B-B-B-B-A-R-A-R-B-A-A-R-A-W-W-A-R-B-B-A-B-W-W,-11.240131377777775,0.2454790563247594,medium,very large,0.3333333333333333,2,0.3333333333333333,4,0.3333333333333333,2,0.0,0,8.0,0.2352941176470588,10.0,0.2941176470588235,12.0,0.3529411764705882,4.0,0.1176470588235294,0.3742470210592889,34
486,[R][Tr][W][Ta][Tr][W][Ta][Ta][R][W][Tr][Ta][W][W][Tr][Ta][R][Tr][Tr][Ta][Tr][Ta][R][Tr][W][Tr][W][Ta][Tr][Ta][Ta][Ta][Ta][W],R-B-W-A-B-W-A-A-R-W-B-A-W-W-B-A-R-B-B-A-B-A-R-B-W-B-W-A-B-A-A-A-A-W,-11.15181555555555,-0.0731621868178715,medium,very small,0.25,2,0.25,2,0.5,4,0.0,0,8.0,0.2352941176470588,10.0,0.2941176470588235,12.0,0.3529411764705882,4.0,0.1176470588235294,0.3742470210592889,34
487,[Tr][Ta][W][W][Tr][W][W][Ta][Ta][Ta][Tr][Ta][R][W][Ta][Tr][Tr][Ta][Tr][Tr][R][Ta][Ta][Ta][Tr][W][R][Tr][W][W][Ta][R][Tr][Ta],B-A-W-W-B-W-W-A-A-A-B-A-R-W-A-B-B-A-B-B-R-A-A-A-B-W-R-B-W-W-A-R-B-A,-11.379681111111104,-0.0001787721757879,medium,small,0.4285714285714285,2,0.2857142857142857,2,0.2857142857142857,3,0.0,0,8.0,0.2352941176470588,10.0,0.2941176470588235,12.0,0.3529411764705882,4.0,0.1176470588235294,0.3742470210592889,34
488,[Tr][R][Tr][W][W][Ta][Ta][Ta][R][Tr][R][Tr][Ta][Tr][W][W][W][Tr][Ta][Ta][W][Ta][W][Ta][Ta][W][Tr][Tr][Ta][Tr][R][Ta][Tr][Ta],B-R-B-W-W-A-A-A-R-B-R-B-A-B-W-W-W-B-A-A-W-A-W-A-A-W-B-B-A-B-R-A-B-A,-10.599034955555556,-0.0961062127438903,large,very small,0.3333333333333333,3,0.1666666666666666,2,0.5,3,0.0,0,8.0,0.2352941176470588,10.0,0.2941176470588235,12.0,0.3529411764705882,4.0,0.1176470588235294,0.3742470210592889,34
489,[Tr][R][Tr][W][Ta][Tr][R][Ta][W][Ta][Tr][R][Ta][Ta][W][Ta][Ta][Tr][Ta][Tr][W][W][Tr][Ta][Tr][Tr][W][Ta][W][R][Tr][Ta][Ta][W],B-R-B-W-A-B-R-A-W-A-B-R-A-A-W-A-A-B-A-B-W-W-B-A-B-B-W-A-W-R-B-A-A-W,-10.51587182222222,0.183965358556803,large,large,0.2,2,0.2,2,0.6,2,0.0,0,8.0,0.2352941176470588,10.0,0.2941176470588235,12.0,0.3529411764705882,4.0,0.1176470588235294,0.3742470210592889,34
490,[W][Tr][Ta][Ta][R][Ta][W][W][R][Ta][Ta][Ta][Tr][Tr][Ta][Tr][W][Tr][W][W][Tr][R][W][Ta][Tr][W][Ta][Ta][Tr][R][W][Tr][Ta][W][Ta][Tr],W-B-A-A-R-A-W-W-R-A-A-A-B-B-A-B-W-B-W-W-B-R-W-A-B-W-A-A-B-R-W-B-A-W-A-B,-9.244606777777776,0.2039079690730157,large,large,0.3333333333333333,2,0.1666666666666666,2,0.5,3,0.0,0,10.0,0.2777777777777778,10.0,0.2777777777777778,12.0,0.3333333333333333,4.0,0.1111111111111111,0.3689027732852749,36
491,[Ta][Tr][R][Tr][Ta][Tr][Ta][Tr][R][Ta][W][W][R][Tr][Tr][Tr][Ta][Tr][W][W][Ta][W][Ta][W][Ta][Ta][W][Ta][W][Ta][R][Tr][Ta][W][W][Tr],A-B-R-B-A-B-A-B-R-A-W-W-R-B-B-B-A-B-W-W-A-W-A-W-A-A-W-A-W-A-R-B-A-W-W-B,-9.825635422222222,0.0571897853714067,large,medium,0.6,2,0.2,3,0.2,2,0.0,0,10.0,0.2777777777777778,10.0,0.2777777777777778,12.0,0.3333333333333333,4.0,0.1111111111111111,0.3689027732852749,36
492,[R][Tr][Ta][W][R][Ta][R][Ta][Tr][Tr][W][Ta][W][Ta][Ta][W][W][Ta][Tr][Tr][R][W][Tr][W][Tr][Ta][Ta][W][Tr][Ta][Ta][W][W][Ta][Tr][Tr],R-B-A-W-R-A-R-A-B-B-W-A-W-A-A-W-W-A-B-B-R-W-B-W-B-A-A-W-B-A-A-W-W-A-B-B,-10.074972933333326,0.2036782713242545,large,large,0.25,2,0.375,2,0.375,2,0.0,0,10.0,0.2777777777777778,10.0,0.2777777777777778,12.0,0.3333333333333333,4.0,0.1111111111111111,0.3689027732852749,36
493,[W][Tr][Ta][Ta][Tr][Ta][W][R][Ta][Tr][R][W][Tr][Tr][Tr][W][W][W][Ta][Ta][Ta][Ta][Ta][W][W][Tr][R][Ta][Ta][R][Tr][W][Tr][W][Tr][Ta],W-B-A-A-B-A-W-R-A-B-R-W-B-B-B-W-W-W-A-A-A-A-A-W-W-B-R-A-A-R-B-W-B-W-B-A,-10.219950244444444,0.1141677545750688,large,medium,0.3333333333333333,3,0.1666666666666666,3,0.5,5,0.0,0,10.0,0.2777777777777778,10.0,0.2777777777777778,12.0,0.3333333333333333,4.0,0.1111111111111111,0.3689027732852749,36
494,[Ta][Tr][W][Ta][Ta][R][Tr][W][Ta][W][Tr][Tr][Tr][R][W][W][Ta][R][Tr][Ta][Ta][W][Ta][Ta][W][Ta][W][Tr][Ta][Tr][Tr][W][R][Ta][W][Tr],A-B-W-A-A-R-B-W-A-W-B-B-B-R-W-W-A-R-B-A-A-W-A-A-W-A-W-B-A-B-B-W-R-A-W-B,-10.513106933333344,0.3062760122495828,large,very large,0.1666666666666666,2,0.3333333333333333,3,0.5,2,0.0,0,10.0,0.2777777777777778,10.0,0.2777777777777778,12.0,0.3333333333333333,4.0,0.1111111111111111,0.3689027732852749,36
495,[Ta][W][Ta][Tr][R][W][W][R][Tr][Tr][Ta][Tr][Tr][Ta][R][W][Ta][Ta][W][Ta][Tr][Ta][Ta][W][W][Ta][W][W][R][Tr][Tr][Tr][Tr][W][W][Ta][Ta][W],A-W-A-B-R-W-W-R-B-B-A-B-B-A-R-W-A-A-W-A-B-A-A-W-W-A-W-W-R-B-B-B-B-W-W-A-A-W,-9.981718799999996,0.1432121354992211,large,large,0.4,2,0.3,4,0.3,2,0.0,0,12.0,0.3157894736842105,10.0,0.2631578947368421,12.0,0.3157894736842105,4.0,0.1052631578947368,0.3618614674670981,38
496,[R][Tr][Tr][R][W][Tr][W][Ta][Ta][W][Ta][Ta][Tr][W][Ta][W][Ta][Ta][Ta][Ta][W][W][R][W][Tr][W][Tr][W][W][Tr][Ta][Ta][R][Tr][Tr][W][Ta][Tr],R-B-B-R-W-B-W-A-A-W-A-A-B-W-A-W-A-A-A-A-W-W-R-W-B-W-B-W-W-B-A-A-R-B-B-W-A-B,-8.721969066666666,0.0189496004231836,very large,small,0.25,2,0.25,2,0.5,4,0.0,0,12.0,0.3157894736842105,10.0,0.2631578947368421,12.0,0.3157894736842105,4.0,0.1052631578947368,0.3618614674670981,38
497,[Tr][W][W][Ta][Ta][Ta][Ta][Tr][Ta][Ta][W][Tr][Ta][Tr][R][Ta][W][Ta][W][Tr][Tr][W][W][R][W][Ta][W][Tr][Tr][W][Tr][W][Ta][Tr][R][R][W][Ta],B-W-W-A-A-A-A-B-A-A-W-B-A-B-R-A-W-A-W-B-B-W-W-R-W-A-W-B-B-W-B-W-A-B-R-R-W-A,-9.01147151111111,0.0576684693672506,large,medium,0.2857142857142857,2,0.2857142857142857,2,0.2857142857142857,4,0.1428571428571428,2,12.0,0.3157894736842105,10.0,0.2631578947368421,12.0,0.3157894736842105,4.0,0.1052631578947368,0.3618614674670981,38
498,[W][Ta][Tr][W][R][R][Ta][W][Ta][Ta][W][R][Tr][Ta][Tr][W][Tr][Tr][W][W][W][Tr][Ta][R][Ta][W][Ta][Tr][Tr][Tr][Ta][Ta][Ta][Tr][Ta][W][W][W],W-A-B-W-R-R-A-W-A-A-W-R-B-A-B-W-B-B-W-W-W-B-A-R-A-W-A-B-B-B-A-A-A-B-A-W-W-W,-9.316897555555556,0.0981832204865848,large,medium,0.2857142857142857,3,0.2857142857142857,3,0.2857142857142857,3,0.1428571428571428,2,12.0,0.3157894736842105,10.0,0.2631578947368421,12.0,0.3157894736842105,4.0,0.1052631578947368,0.3618614674670981,38
499,[W][Tr][Ta][Ta][Ta][W][W][W][Tr][W][W][W][Tr][Tr][Ta][Ta][Ta][Ta][R][W][Tr][Ta][W][R][Tr][Ta][Ta][Tr][R][Tr][Tr][W][W][W][Ta][Tr][Ta][R],W-B-A-A-A-W-W-W-B-W-W-W-B-B-A-A-A-A-R-W-B-A-W-R-B-A-A-B-R-B-B-W-W-W-A-B-A-R,-10.091539022222229,0.1436470698306874,large,large,0.375,3,0.25,2,0.375,4,0.0,0,12.0,0.3157894736842105,10.0,0.2631578947368421,12.0,0.3157894736842105,4.0,0.1052631578947368,0.3618614674670981,38
500,[W][W][Ta][Tr][W][Tr][W][Tr][Tr][R][Tr][R][Ta][R][Tr][Tr][Tr][Ta][Tr][Ta][Tr][Tr][Tr][R],W-W-A-B-W-B-W-B-B-R-B-R-A-R-B-B-B-A-B-A-B-B-B-R,-7.602683888888891,-0.0890509269533441,very large,very small,0.25,2,0.75,3,0.0,0,0.0,0,4.0,0.1666666666666666,12.0,0.5,4.0,0.1666666666666666,4.0,0.1666666666666666,0.3909478540072341,24
501,[Ta][W][Tr][Tr][R][Tr][W][R][Tr][Tr][W][Ta][Tr][R][W][Tr][R][Ta][Tr][Tr][Tr][Tr][Ta][Tr],A-W-B-B-R-B-W-R-B-B-W-A-B-R-W-B-R-A-B-B-B-B-A-B,-6.515671777777776,0.1134037639249347,very large,medium,0.0,0,1.0,4,0.0,0,0.0,0,4.0,0.1666666666666666,12.0,0.5,4.0,0.1666666666666666,4.0,0.1666666666666666,0.3909478540072341,24
502,[R][Ta][Tr][Tr][W][Tr][W][R][R][Tr][Tr][Tr][Tr][Tr][Tr][W][Ta][W][R][Tr][Tr][Tr][Ta][Ta],R-A-B-B-W-B-W-R-R-B-B-B-B-B-B-W-A-W-R-B-B-B-A-A,-6.5237561555555565,0.0766661640989388,very large,medium,0.0,0,0.6,6,0.2,2,0.2,2,4.0,0.1666666666666666,12.0,0.5,4.0,0.1666666666666666,4.0,0.1666666666666666,0.3909478540072341,24
503,[Tr][Tr][W][Tr][Tr][Tr][W][R][R][R][Tr][Ta][Ta][Ta][Tr][W][Tr][Tr][Tr][Ta][R][Tr][W][Tr],B-B-W-B-B-B-W-R-R-R-B-A-A-A-B-W-B-B-B-A-R-B-W-B,-7.257857133333339,0.1567245640014801,very large,large,0.0,0,0.6,3,0.2,3,0.2,3,4.0,0.1666666666666666,12.0,0.5,4.0,0.1666666666666666,4.0,0.1666666666666666,0.3909478540072341,24
504,[Tr][Ta][Tr][Ta][R][Tr][R][Tr][Tr][Ta][W][W][Tr][R][Tr][Tr][Tr][W][Tr][Ta][Tr][W][Tr][R],B-A-B-A-R-B-R-B-B-A-W-W-B-R-B-B-B-W-B-A-B-W-B-R,-7.917873555555551,0.6066843374440951,very large,very large,0.3333333333333333,2,0.6666666666666666,3,0.0,0,0.0,0,4.0,0.1666666666666666,12.0,0.5,4.0,0.1666666666666666,4.0,0.1666666666666666,0.3909478540072341,24
505,[Tr][Tr][R][W][W][R][Tr][Tr][Tr][Ta][W][W][Tr][Tr][Tr][Ta][Tr][W][Tr][Ta][R][Tr][W][Ta][R][Tr],B-B-R-W-W-R-B-B-B-A-W-W-B-B-B-A-B-W-B-A-R-B-W-A-R-B,-5.991046622222221,-0.1174307681673611,very large,very small,0.4,2,0.6,3,0.0,0,0.0,0,6.0,0.2307692307692307,12.0,0.4615384615384615,4.0,0.1538461538461538,4.0,0.1538461538461538,0.390160778057399,26
506,[Ta][W][Tr][Ta][Tr][R][Tr][W][Tr][Ta][W][W][Tr][Tr][Tr][Ta][Tr][Tr][Tr][W][Tr][Tr][R][R][W][R],A-W-B-A-B-R-B-W-B-A-W-W-B-B-B-A-B-B-B-W-B-B-R-R-W-R,-6.981866200000004,0.1122491399241583,very large,medium,0.2,2,0.6,3,0.0,0,0.2,2,6.0,0.2307692307692307,12.0,0.4615384615384615,4.0,0.1538461538461538,4.0,0.1538461538461538,0.390160778057399,26
507,[W][W][W][Tr][Tr][W][Tr][Tr][Ta][Tr][Tr][R][Ta][Tr][Tr][R][Tr][W][Ta][R][W][R][Tr][Tr][Tr][Ta],W-W-W-B-B-W-B-B-A-B-B-R-A-B-B-R-B-W-A-R-W-R-B-B-B-A,-6.062430133333336,0.5203112348116995,very large,very large,0.1666666666666666,3,0.8333333333333334,3,0.0,0,0.0,0,6.0,0.2307692307692307,12.0,0.4615384615384615,4.0,0.1538461538461538,4.0,0.1538461538461538,0.390160778057399,26
508,[Ta][W][Tr][Tr][Tr][Tr][W][W][R][W][R][Ta][R][Tr][Tr][Tr][Tr][R][Ta][Tr][Tr][W][W][Ta][Tr][Tr],A-W-B-B-B-B-W-W-R-W-R-A-R-B-B-B-B-R-A-B-B-W-W-A-B-B,-6.773257955555555,-0.075810975922876,very large,very small,0.3333333333333333,2,0.6666666666666666,4,0.0,0,0.0,0,6.0,0.2307692307692307,12.0,0.4615384615384615,4.0,0.1538461538461538,4.0,0.1538461538461538,0.390160778057399,26
509,[Tr][R][Tr][W][Tr][Tr][W][R][Tr][Tr][W][W][Ta][Tr][Ta][Tr][Tr][W][Ta][Tr][Tr][Tr][W][R][R][Ta],B-R-B-W-B-B-W-R-B-B-W-W-A-B-A-B-B-W-A-B-B-B-W-R-R-A,-5.906982377777773,0.2043151933812866,very large,large,0.1666666666666666,2,0.6666666666666666,3,0.0,0,0.1666666666666666,2,6.0,0.2307692307692307,12.0,0.4615384615384615,4.0,0.1538461538461538,4.0,0.1538461538461538,0.390160778057399,26
510,[R][W][R][Tr][W][Ta][Tr][Tr][W][Tr][W][Tr][Tr][Ta][W][R][Ta][Tr][W][Tr][W][Tr][Ta][R][W][Tr][Tr][Tr],R-W-R-B-W-A-B-B-W-B-W-B-B-A-W-R-A-B-W-B-W-B-A-R-W-B-B-B,-5.979700866666669,0.1424911842399945,very large,large,0.0,0,1.0,3,0.0,0,0.0,0,8.0,0.2857142857142857,12.0,0.4285714285714285,4.0,0.1428571428571428,4.0,0.1428571428571428,0.3832400609166074,28
511,[Tr][Tr][W][Tr][W][Tr][W][Ta][W][Ta][Ta][Tr][Tr][Ta][R][W][Tr][W][W][R][Tr][Tr][Tr][W][Tr][Tr][R][R],B-B-W-B-W-B-W-A-W-A-A-B-B-A-R-W-B-W-W-R-B-B-B-W-B-B-R-R,-6.106936822222227,0.2596536483053195,very large,very large,0.1428571428571428,2,0.5714285714285714,3,0.1428571428571428,2,0.1428571428571428,2,8.0,0.2857142857142857,12.0,0.4285714285714285,4.0,0.1428571428571428,4.0,0.1428571428571428,0.3832400609166074,28
512,[W][Tr][Tr][Tr][W][Tr][Tr][R][Ta][R][W][Ta][W][Tr][W][W][Tr][Tr][R][Ta][Ta][W][R][W][Tr][Tr][Tr][Tr],W-B-B-B-W-B-B-R-A-R-W-A-W-B-W-W-B-B-R-A-A-W-R-W-B-B-B-B,-6.461350066666671,-0.045074251526731,very large,small,0.1666666666666666,2,0.6666666666666666,4,0.1666666666666666,2,0.0,0,8.0,0.2857142857142857,12.0,0.4285714285714285,4.0,0.1428571428571428,4.0,0.1428571428571428,0.3832400609166074,28
513,[Tr][Tr][Tr][Ta][W][R][Tr][Ta][W][Tr][Tr][Tr][W][Tr][Tr][R][Ta][W][R][W][W][Tr][W][Tr][Tr][W][R][Ta],B-B-B-A-W-R-B-A-W-B-B-B-W-B-B-R-A-W-R-W-W-B-W-B-B-W-R-A,-5.74360157777778,0.0334190639914338,very large,small,0.2,2,0.8,3,0.0,0,0.0,0,8.0,0.2857142857142857,12.0,0.4285714285714285,4.0,0.1428571428571428,4.0,0.1428571428571428,0.3832400609166074,28
514,[W][Tr][Tr][Tr][R][Tr][Ta][Ta][Tr][Ta][Tr][R][W][W][Tr][R][Tr][Ta][W][W][W][Tr][W][Tr][W][Tr][R][Tr],W-B-B-B-R-B-A-A-B-A-B-R-W-W-B-R-B-A-W-W-W-B-W-B-W-B-R-B,-5.719852155555563,0.3839798574753204,very large,very large,0.5,3,0.25,3,0.25,2,0.0,0,8.0,0.2857142857142857,12.0,0.4285714285714285,4.0,0.1428571428571428,4.0,0.1428571428571428,0.3832400609166074,28
515,[W][Ta][R][Tr][Tr][W][W][W][W][Tr][Tr][Tr][Ta][Tr][W][R][R][Tr][Ta][Ta][W][Tr][Tr][W][Tr][W][Tr][Tr][W][R],W-A-R-B-B-W-W-W-W-B-B-B-A-B-W-R-R-B-A-A-W-B-B-W-B-W-B-B-W-R,-5.419187155555556,-0.1162425819083634,very large,very small,0.1428571428571428,4,0.5714285714285714,3,0.1428571428571428,2,0.1428571428571428,2,10.0,0.3333333333333333,12.0,0.4,4.0,0.1333333333333333,4.0,0.1333333333333333,0.3734061033812481,30
516,[Tr][Tr][Tr][R][W][W][Tr][W][W][Ta][Ta][W][W][Tr][R][R][Tr][Tr][W][W][R][Tr][Tr][W][Ta][Tr][Tr][Tr][Ta][W],B-B-B-R-W-W-B-W-W-A-A-W-W-B-R-R-B-B-W-W-R-B-B-W-A-B-B-B-A-W,-4.394847644444445,0.4021583532415549,very large,very large,0.4,2,0.4,3,0.1,2,0.1,2,10.0,0.3333333333333333,12.0,0.4,4.0,0.1333333333333333,4.0,0.1333333333333333,0.3734061033812481,30
517,[Tr][R][W][Ta][W][Tr][Tr][R][W][W][Tr][R][W][W][Tr][Ta][W][Tr][R][Ta][W][Tr][W][Tr][W][Tr][Tr][Ta][Tr][Tr],B-R-W-A-W-B-B-R-W-W-B-R-W-W-B-A-W-B-R-A-W-B-W-B-W-B-B-A-B-B,-4.581669222222221,0.2854066196157839,very large,very large,0.4,2,0.6,2,0.0,0,0.0,0,10.0,0.3333333333333333,12.0,0.4,4.0,0.1333333333333333,4.0,0.1333333333333333,0.3734061033812481,30
518,[Tr][W][W][Ta][R][W][Ta][Tr][W][W][Tr][Tr][W][R][W][W][Tr][Ta][R][Tr][Tr][Tr][W][Ta][Tr][Tr][Tr][Tr][W][R],B-W-W-A-R-W-A-B-W-W-B-B-W-R-W-W-B-A-R-B-B-B-W-A-B-B-B-B-W-R,-4.326366844444446,0.0374483671233065,very large,small,0.5,2,0.5,4,0.0,0,0.0,0,10.0,0.3333333333333333,12.0,0.4,4.0,0.1333333333333333,4.0,0.1333333333333333,0.3734061033812481,30
519,[Tr][Ta][Tr][R][Ta][W][Tr][W][R][Ta][W][W][Tr][Tr][W][W][R][W][Ta][W][Tr][Tr][W][Tr][Tr][W][Tr][Tr][R][Tr],B-A-B-R-A-W-B-W-R-A-W-W-B-B-W-W-R-W-A-W-B-B-W-B-B-W-B-B-R-B,-4.741892199999999,0.4339765840016195,very large,very large,0.3333333333333333,2,0.6666666666666666,2,0.0,0,0.0,0,10.0,0.3333333333333333,12.0,0.4,4.0,0.1333333333333333,4.0,0.1333333333333333,0.3734061033812481,30
520,[Tr][Ta][Tr][Tr][W][Tr][Ta][Tr][W][W][Tr][Ta][Tr][Tr][W][W][Ta][R][R][W][W][Tr][W][W][Tr][R][R][Tr][Tr][W][W][W],B-A-B-B-W-B-A-B-W-W-B-A-B-B-W-W-A-R-R-W-W-B-W-W-B-R-R-B-B-W-W-W,-4.921670399999999,0.2526860021738222,very large,very large,0.5,3,0.3,2,0.0,0,0.2,2,12.0,0.375,12.0,0.375,4.0,0.125,4.0,0.125,0.3622556248918266,32
521,[Tr][Tr][R][Tr][Ta][W][Tr][Tr][W][W][W][W][R][Tr][W][R][Ta][W][W][Ta][Tr][W][Tr][Tr][W][Tr][Tr][R][W][Tr][W][Ta],B-B-R-B-A-W-B-B-W-W-W-W-R-B-W-R-A-W-W-A-B-W-B-B-W-B-B-R-W-B-W-A,-4.378327044444444,0.0315347310215194,very large,small,0.3333333333333333,4,0.6666666666666666,2,0.0,0,0.0,0,12.0,0.375,12.0,0.375,4.0,0.125,4.0,0.125,0.3622556248918266,32
522,[Tr][R][Tr][R][W][W][Tr][Tr][W][W][W][W][W][Ta][W][Tr][Tr][W][W][Tr][Ta][Tr][Tr][W][Tr][R][Ta][Tr][R][Ta][Tr][W],B-R-B-R-W-W-B-B-W-W-W-W-W-A-W-B-B-W-W-B-A-B-B-W-B-R-A-B-R-A-B-W,-5.452286044444447,-0.0478268723156034,very large,small,0.5,5,0.5,2,0.0,0,0.0,0,12.0,0.375,12.0,0.375,4.0,0.125,4.0,0.125,0.3622556248918266,32
523,[Tr][Ta][W][Tr][R][W][W][W][W][Tr][R][W][R][Ta][Tr][W][Tr][Tr][Tr][Tr][W][Ta][Ta][R][W][Tr][Tr][W][W][W][Tr][Tr],B-A-W-B-R-W-W-W-W-B-R-W-R-A-B-W-B-B-B-B-W-A-A-R-W-B-B-W-W-W-B-B,-4.925383111111111,0.1904572983968383,very large,large,0.3333333333333333,4,0.5,4,0.1666666666666666,2,0.0,0,12.0,0.375,12.0,0.375,4.0,0.125,4.0,0.125,0.3622556248918266,32
524,[Tr][Tr][W][Tr][Ta][Tr][W][Tr][R][W][Tr][Tr][Tr][W][W][R][R][W][Tr][W][W][Ta][W][Tr][R][W][Ta][Ta][W][Tr][W][Tr],B-B-W-B-A-B-W-B-R-W-B-B-B-W-W-R-R-W-B-W-W-A-W-B-R-W-A-A-W-B-W-B,-4.741917355555556,-0.0262522391158568,very large,small,0.3333333333333333,2,0.3333333333333333,3,0.1666666666666666,2,0.1666666666666666,2,12.0,0.375,12.0,0.375,4.0,0.125,4.0,0.125,0.3622556248918266,32
525,[Ta][W][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Ta][R][Tr][R][W][R][Ta][W][Tr][Tr][Tr][Ta][Ta][R][Tr][Tr][W],A-W-A-B-B-B-B-B-B-A-R-B-R-W-R-A-W-B-B-B-A-A-R-B-B-W,-8.429185555555554,-0.1010471128607698,very large,very small,0.0,0,0.75,6,0.25,2,0.0,0,4.0,0.1538461538461538,12.0,0.4615384615384615,6.0,0.2307692307692307,4.0,0.1538461538461538,0.390160778057399,26
526,[R][Tr][Tr][R][Tr][R][Tr][W][Tr][Ta][Tr][Ta][Ta][Ta][R][Tr][Tr][Tr][Ta][Tr][Tr][Tr][W][W][W][Ta],R-B-B-R-B-R-B-W-B-A-B-A-A-A-R-B-B-B-A-B-B-B-W-W-W-A,-8.739873200000003,0.0780315256019707,very large,medium,0.2,3,0.6,3,0.2,3,0.0,0,4.0,0.1538461538461538,12.0,0.4615384615384615,6.0,0.2307692307692307,4.0,0.1538461538461538,0.390160778057399,26
527,[Tr][W][Tr][Tr][R][W][Ta][W][R][Ta][Tr][Ta][Ta][Tr][Tr][Tr][Tr][R][W][Tr][Ta][Ta][R][Tr][Tr][Tr],B-W-B-B-R-W-A-W-R-A-B-A-A-B-B-B-B-R-W-B-A-A-R-B-B-B,-8.2432172,-0.2233913186900561,very large,very small,0.0,0,0.6,4,0.4,2,0.0,0,4.0,0.1538461538461538,12.0,0.4615384615384615,6.0,0.2307692307692307,4.0,0.1538461538461538,0.390160778057399,26
528,[Tr][Ta][R][W][W][Ta][Tr][Tr][R][Tr][Ta][Tr][Ta][Tr][W][Tr][Tr][R][Ta][W][Tr][Tr][Tr][Ta][R][Tr],B-A-R-W-W-A-B-B-R-B-A-B-A-B-W-B-B-R-A-W-B-B-B-A-R-B,-7.833513711111114,-0.1275121949984476,very large,very small,0.25,2,0.75,3,0.0,0,0.0,0,4.0,0.1538461538461538,12.0,0.4615384615384615,6.0,0.2307692307692307,4.0,0.1538461538461538,0.390160778057399,26
529,[W][Ta][R][R][Ta][Tr][Ta][R][W][Ta][Tr][W][W][Tr][Tr][Tr][R][Tr][Ta][Tr][Tr][Ta][Tr][Tr][Tr][Tr],W-A-R-R-A-B-A-R-W-A-B-W-W-B-B-B-R-B-A-B-B-A-B-B-B-B,-8.448317088888889,-0.0851845910822389,very large,very small,0.2,2,0.6,4,0.0,0,0.2,2,4.0,0.1538461538461538,12.0,0.4615384615384615,6.0,0.2307692307692307,4.0,0.1538461538461538,0.390160778057399,26
530,[Tr][R][Tr][Tr][Ta][Ta][W][Ta][Tr][Tr][W][Tr][Tr][W][W][Tr][Tr][Tr][R][Tr][R][Ta][Ta][W][Tr][Ta][W][R],B-R-B-B-A-A-W-A-B-B-W-B-B-W-W-B-B-B-R-B-R-A-A-W-B-A-W-R,-7.909069288888888,0.5242586715278569,very large,very large,0.1428571428571428,2,0.5714285714285714,3,0.2857142857142857,2,0.0,0,6.0,0.2142857142857142,12.0,0.4285714285714285,6.0,0.2142857142857142,4.0,0.1428571428571428,0.3905239148627432,28
531,[W][Tr][Tr][Tr][Tr][Tr][W][Tr][Tr][Ta][Ta][R][W][R][W][Tr][Ta][Tr][R][Tr][R][Ta][W][Ta][Tr][Tr][W][Ta],W-B-B-B-B-B-W-B-B-A-A-R-W-R-W-B-A-B-R-B-R-A-W-A-B-B-W-A,-7.340212399999998,-0.1691340680247404,very large,very small,0.0,0,0.75,5,0.25,2,0.0,0,6.0,0.2142857142857142,12.0,0.4285714285714285,6.0,0.2142857142857142,4.0,0.1428571428571428,0.3905239148627432,28
